index,address_1,address_2,name,expiration_date
1,28 LIPCA 1943,17A,"BRAGIEL AGNIESZKA, ZIELIŃSKI RAFAŁ",2018-06-04
2,28 LIPCA 1943,17A,"BRĄGIEL AGNIESZKA, ZIELIŃSKI RAFAŁ",2018-10-20
3,29 LISTOPADA,155C,"BARTELAK MAŁGORZATA, OCZAK IZABELA",2018-11-30
4,AL. SŁOWACKIEGO,64,BARAŃSKA ANNA,2017-05-18
5,AL. SŁOWACKIEGO,64,"MUSZYŃSKI MATEUSZ, KOLASA GRZEGORZ",2021-10-31
6,ALEJA 29 LISTOPADA,50,ARKA SPÓŁKA Z O. O.,2019-02-11
7,ALEJA 29 LISTOPADA,137,GRABOWSKI ZDZISŁAW,2017-08-27
8,ALEJA 29 LISTOPADA,189,WM HOTEL SYSTEM SPÓŁKA Z O. O.,2018-05-20
9,ALEJA 3 MAJA,5,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLOŃSKIEGO BRATNIAK,2021-04-25
10,ALEJA DASZYŃSKIEGO,5,SOBÓL URSZULA,2018-03-05
11,ALEJA GEN. BORA- KOMOROWSKIEGO,37,SZEWCZYK RENATA,2019-10-18
12,ALEJA JANA PAWŁA II,70,PRZEDSIĘBIORSTWO WIELOBRANŻOWE WAGABUNDA I SPÓŁKA Z O. O.,2018-03-03
13,ALEJA KIJOWSKA,40 lok. 1 i 2,"ZAWADZKI MICHAŁ, KOWALSKA MAGDALENA",2020-02-26
14,ALEJA KRASIŃSKIEGO,1,VIDOK  SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2018-08-13
15,ALEJA KRASIŃSKIEGO,19/7,"STEFAŃCZYK MONIKA, SOWA MICHAŁ",2019-12-11
16,ALEJA MARSZAŁKA FOCHA,42,RESTBAR SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2018-08-05
17,ALEJA POKOJU,44,PINK BOWLING SPÓŁKA Z O. O.,2021-03-15
18,ALEKSANDRA LUBOMIRSKIEGO,51/4,WIGGINS SPÓŁKA Z O.O.,2021-04-20
19,ALEKSANDRY,30,WBA BRACIA BARŁOWSCY SPÓŁKA JAWNA,2021-09-12
20,ANDRZEJA MAŁKOWSKIEGO,5,LOCH MAŁGORZATA,2020-04-28
21,ARMII KRAJOWEJ,11,ORBIS S.A. ODDZIAŁ HOTEL NOVOTEL KRAKÓW CITY WEST W KRAKOWIE,2018-07-12
22,ARMII KRAJOWEJ,11,ZJEDNOCZONE PRZEDSIĘBIORSTWA ROZRYWKOWE S. A.,2018-03-11
23,ARMII KRAJOWEJ,19,SOBIESŁAW ZASADA SPÓŁKA AKCYJNA SPÓŁKA KOMANDYTOWO-AKCYJNA,2020-01-20
24,BALICKA,18,STACH DANIEL,2017-07-03
25,BALICKA,18,"ZAKRZEWSKA JOANNA, ZAKRZEWSKI PIOTR, GRZYWACZ HALINA",2019-07-07
26,BALICKA,324,KUBALA ANNA,2019-05-07
27,BALICKA,14A,MAG SPÓŁKA Z O. O.,2021-01-13
28,BALICKA,18A,KWAPISZ SYLWIA,2017-08-09
29,BARSKA,2,"FIRMA BUDOWLANA STAMBUD MAŁGORZATA MRÓZ, STANISŁAW MRÓZ SPÓŁKA JAWNA",2018-07-09
30,BARTOSZA GŁOWACKIEGO,22,PRZEDSIĘBIORSTWO USŁUG TURYSTYCZNO-HANDLOWYCH DEMEL SPÓŁKA Z O. O.,2020-05-18
31,BASZTOWA,25,KOMUSIŃSKI STANISŁAW,2018-01-31
32,BENEDYKTYŃSKA,37,BENEDICITE JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU,2020-11-16
33,BERKA JOSELEWICZA,23,PANGEA SP. Z O.O.,2020-04-21
34,BERKA JOSELEWICZA,21B,PARULE AGNIESZKA,2022-01-17
35,BIAŁORUSKA,8B,CISAK MARIA,2018-02-25
36,BIEŃCZYCKA,19,"MATUŁA JACEK, CZEKAJ WOJCIECH",2017-02-06
37,BIEŃCZYCKA,19,"CZEKAJ WOJCIECH, MATUŁA JACEK",2022-02-06
38,BIESZCZADZKA,14,DEGORA SPÓŁKA Z O.O.,2018-10-19
39,BISKUPA TOMICKIEGO,3,KYĆ KATARZYNA,2018-11-03
40,BOCHENKA,16A,"KONTYNENTY BAJOR, ZYGMUNT SPÓŁKA JAWNA",2017-12-31
41,BOCHEŃSKA,7,BUGAJ MIROSŁAW,2018-02-20
42,BOCHEŃSKA,2A,COFFEE BROTHERS SPÓŁKA Z O. O.,2019-10-26
43,BOCHEŃSKA,5/LU1,GUMULIŃSKA EWA,2018-10-10
44,BOCIANA,8,KAPAŁA MACIEJ,2020-07-09
45,BOHATERÓW GETTA,2,MOSKWA BOŻENA,2021-06-09
46,BOLESŁAWA CZERWIEŃSKIEGO,20A,KRZYNÓWEK DANUTA,2022-02-18
47,BOLESŁAWA LIMANOWSKIEGO,1,"RAKOCZY ALEKSANDRA, KRAWIEC PIOTR, PODOBIŃSKA BOŻENA",2021-10-14
48,BOLESŁAWA LIMANOWSKIEGO,11,DĄSAL BOŻENA,2020-12-17
49,BOLESŁAWA ŚMIAŁEGO,60,FERO EXPRESS HOTEL I RESTAURACJA SPÓŁKA Z O. O.,2018-12-31
50,BORKOWSKA,32,BJ SERWIS SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2021-01-04
51,BOROWINOWA,1908,SW SATUS SPÓŁKA Z O.O,2021-05-10
52,BOSACKA,5/1A,GOSPODA KRAKOWSKA SPÓŁKA Z O.O.,2017-11-14
53,BOŻEGA CIAŁA,9,OLAK KRZYSZTOF,2021-04-28
54,BOŻEGO CIAŁA,7,CYKLOP SPÓŁKA Z O. O.,2018-12-04
55,BOŻEGO CIAŁA,9,"ŻARCZYŃSKA MAŁGORZATA, PRUS MACIEJ",2017-10-14
56,BOŻEGO CIAŁA,11,SAWICKA-DANIELAK MARTA,2017-11-11
57,BOŻEGO CIAŁA,11,PABIAN TOMASZ,2019-05-13
58,BOŻEGO CIAŁA,12,PELC JANUSZ,2018-07-14
59,BOŻEGO CIAŁA,19,RT HOTELS S. A.,2019-04-04
60,BOŻEGO CIAŁA,14/1,LITWIN STANISŁAW,2019-10-12
61,BOŻEGO CIAŁA,14/2,"ZIMNIAK MAREK, DUDEK MARCIN",2020-10-08
62,BRACKA,4,DISCO BAR SPÓŁKA Z O. O.,2019-09-30
63,BRACKA,4,1ST FLOOR SPÓŁKA Z O.O.,2021-12-26
64,BRACKA,6,"WŁODARSKA ANNA, WŁODARSKI BARTOSZ",2017-06-21
65,BRACKA,6,ŻUREK MAGDALENA,2021-05-15
66,BRACKA,9,GINTOWT-PAPROCKA IWETTA,2018-02-23
67,BRACKA,13,"WYGAŚ PAWEŁ, WYGAS BEATA",2021-05-09
68,BRACKA,3-5,KŁOBUCH MAREK,2017-12-06
69,BRACKA,3-5,"KŁOBUCH EWA, KŁOBUCH-BARAN MARZENA",2017-11-13
70,BRACKA,3-5,"FEDAS-FRĄCZEK BOŻENA, BISTROŃ JAKUB, BISTROŃ ANNA",2020-10-21
71,BRACKA,3-5,"TORBA MAGDALENA, DĘBOWSKA KAROLINA",2021-05-21
72,BRACKA,3-5,NIEMIEC ANNA,2021-03-09
73,BRACKA,3-5,KAŁUŻYŃSKA MAGDALENA,2021-09-07
74,BRATYSŁAWSKA,2,INTERHOUSE 21 SPÓŁKA Z O.O.,2020-09-17
75,BRODZIŃSKIEGO,3,TRAN THANH GIAO,2017-12-06
76,BRODZIŃSKIEGO,8,FIRSOWICZ JOANNA,2018-10-10
77,BRZOZOWA,15,BRASAILENIA SPÓŁKA Z O.O.,2021-06-30
78,BRZOZOWA,4/1-3,HUS PRZEMYSŁAW,2021-08-15
