index,address_1,address_2,name,expiration_date
1,2 PUŁKU LOTNICZEGO,24,SKLEP WIELOBRANŻOWY KORAL A.Z. KALETA SPÓŁKA JAWNA,2019-06-04
2,2 PUŁKU LOTNICZEGO,44,"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ZACHĘTA ZBIGNIEW KALETA, ADAM KALETA SPÓŁKA JAWNA",2019-08-15
3,2 PUŁKU LOTNICZEGO,15A,ALKO EXPORT SPÓŁKA Z O.O.,2018-09-13
4,2 PUŁKU LOTNICZEGO,1C,MEGANA SPÓŁKA Z O.O.,2019-08-20
5,2 PUŁKU LOTNICZEGO,1C/7,KOŁAŚ KATARZYNA,2019-10-10
6,2 PUŁKU LOTNICZEGO,50A,FUNDAMENT PAWEŁ,2019-02-12
7,28 LIPCA 1943,9A,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2019-03-15
8,29 LISTOPADA,93,GÓRKA WIESŁAWA,2019-12-31
9,29 LISTOPADA,155A,LORENZ MACIEJ,2019-06-30
10,29 LISTOPADA,32 D,NOWORYTA KRZYSZTOF,2018-08-03
11,29 LISTOPADA,39B,BP EUROPA SE SPÓŁK EUROPEJSKA ODDZIAŁ W POLSCE,2019-07-05
12,29 LISTOPADA,57-59,"WIELECKA ALICJA, WIELECKI MATEUSZ, WIELECKI WIKTOR",2018-10-11
13,29 LISTOPADA,57-59,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2019-03-15
14,ABP. ZYGMUNTA SZCZĘSNEGO FELIŃSKIEGO,20/LU4,KĘPKA ANNA,2019-06-02
15,ABP. ZYGMUNTA SZCZĘSNEGO FELIŃSKIEGO,33/U1,KRAKOWSKI TOMASZ,2018-06-07
16,ADAMA BOCHENKA,10/LU3,RYLSKA IWONA,2019-09-10
17,AGATOWA,1,STOLARZ ANNA,2019-08-11
18,AL. SŁOWACKIEGO,11B,WITEK LESZEK,2018-05-12
19,ALBATROSÓW,18,"GIBAŁA ANNA, GIBAŁA BEATA",2018-12-31
20,ALEJA 29 LISTOPADA,125,"MIŁASZEWSKA IRENA, MIŁASZEWSKI KRZYSZTOF",2017-02-28
21,ALEJA 29 LISTOPADA,42C,DUMNICKI PAWEŁ,2017-03-16
22,ALEJA 29 LISTOPADA,63A,MENTEL JANUSZ,2017-11-14
23,ALEJA 29 LISTOPADA,79A,MENTEL JANUSZ,2017-12-14
24,ALEJA DASZYŃSKIEGO,3,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2017-05-27
25,ALEJA DASZYŃSKIEGO,12/U1,MAŁPKA SPÓŁKA AKCYJNA,2017-03-31
26,ALEJA GEN. BORA- KOMOROWSKIEGO,4,PERNET JACEK,2017-02-09
27,ALEJA GEN. BORA- KOMOROWSKIEGO,39,BP EUROPA SE SPÓŁKA EUROPEJSKA ODDZIAŁ W POLSCE,2017-12-11
28,ALEJA JANA PAWŁA II,186,SHELL POLSKA SPÓŁKA Z O.O.,2017-11-03
29,ALEJA JANA PAWŁA II,200,CIRCLE K POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2018-04-06
30,ALEJA KIJOWSKA,12,"FIRMA HANDLOWA  EWA WĄCŁAWSKA, MAREK WĄCŁAWSKI SPÓŁKA JAWNA",2017-02-13
31,ALEJA MARSZAŁKA FERDYNANDA FOCHA,1,"SZCZYPCZYK HALINA, FRANCUZ MAŁGORZATA",2018-06-15
32,ALEJA POKOJU,14,"ADAM CZEKAJEWSKI FIRMA HANDLOWA ""CITY"" SP. Z O.O.",2017-02-25
33,ALEJA POKOJU,14,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2017-02-03
34,ALEJA POKOJU,67,AUCHAN POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2017-09-23
35,ALEJA POKOJU,91,LOTOS PALIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2018-11-05
36,ALEJA SOLIDARNOŚCI,11,SPOŁEM POWSZECHNA SPÓŁDZIELNIA SPOŻYWCÓW NOWA HUTA W KRAKOWIE,2017-02-21
37,ALEJE SŁOWACKIEGO,64,MEGA SPÓŁKA Z O.O.,2019-07-03
38,ALEKSANDRA LUBOMIRSKIEGO,51,TUCZYŃSKI GRZEGORZ,2019-10-11
39,ALEKSANDRA SZUKIEWICZA,,"SWOBODA URSZUKA, SWOBODA WŁADYSŁAW",2019-03-31
40,ALEKSANDRY,3A,PIETRUSA PATRYCJA,2018-10-28
41,ANDRZEJA STRUGA,przy bl.nr 8,"TUCZYŃSKA ANNA, TUCZYŃSKI GRZEGORZ",2018-09-02
42,ARCYBISKUPA FELIŃSKIEGO,29,KOWALCZYK MARIA,2017-12-31
43,ARMII KRAJOWEJ,10,CIRCLE K POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2018-10-15
44,ARMII KRAJOWEJ,19,SOBIESŁAW ZASADA IMPORT WIN SP. Z O.O.,2017-09-10
45,ARMII KRAJOWEJ,77,MAKROLITH TRADING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCVIĄ,2019-01-12
46,ARMII KRAJOWEJ,97/3,POPIOŁEK JOLANTA,2019-03-01
