index,address_1,address_2,name,expiration_date
1,2 PUŁKU LOTNICZEGO,24,SKLEP WIELOBRANŻOWY KORAL A.Z. KALETA SPÓŁKA JAWNA,2019-06-04
2,2 PUŁKU LOTNICZEGO,44,"PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE ZACHĘTA ZBIGNIEW KALETA, ADAM KALETA SPÓŁKA JAWNA",2019-08-15
3,2 PUŁKU LOTNICZEGO,15A,ALKO TRADING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2020-03-19
4,2 PUŁKU LOTNICZEGO,1C,MEGANA SPÓŁKA Z O.O.,2019-08-20
5,2 PUŁKU LOTNICZEGO,1C/7,KOŁAŚ KATARZYNA,2019-10-10
6,28 LIPCA 1943,9A,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2019-03-15
7,29 LISTOPADA,93,GÓRKA WIESŁAWA,2019-12-31
8,29 LISTOPADA,106,SMUTEK EWELINA,2020-01-11
9,29 LISTOPADA,125,"MIŁASZEWSKA IRENA, MIŁASZEWSKI KRZYSZTOF",2020-02-29
10,29 LISTOPADA,155A,LORENZ MACIEJ,2019-06-30
11,29 LISTOPADA,32 D,NOWORYTA KRZYSZTOF,2018-08-03
12,29 LISTOPADA,36 LOK. 14,WĘDZONY ADAM,2020-07-29
13,29 LISTOPADA,39B,BP EUROPA SE SPÓŁKA EUROPEJSKA ODDZIAŁ W POLSCE,2019-07-05
14,29 LISTOPADA,57-59,"WIELECKA ALICJA, WIELECKI MATEUSZ, WIELECKI WIKTOR",2018-10-11
15,29 LISTOPADA,57-59,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2019-03-15
16,ABP. ZYGMUNTA SZCZĘSNEGO FELIŃSKIEGO,29,MUSIAŁ TOMASZ,2020-07-31
17,ABP. ZYGMUNTA SZCZĘSNEGO FELIŃSKIEGO,33/U1,KRAKOWSKI TOMASZ,2018-06-07
18,ADAMA BOCHENKA,10/LU3,RYLSKA IWONA,2019-09-10
19,ADAMA PRAŻMOWSKIEGO,12,FIRMA HANDLOWO USŁUGOWA ŁUKASIK STANISŁAW ŁUKASIK SP. J.,2020-10-09
20,AGATOWA,1,STOLARZ ANNA,2019-08-11
21,AL. SŁOWACKIEGO,11B,WITEK LESZEK,2018-05-12
22,ALBATROSÓW,18,"GIBAŁA ANNA, GIBAŁA BEATA",2018-12-31
23,ALBERTA SCHWEITZERA,13,BASTER MARCIN,2020-10-01
24,ALBERTYŃSKIE,22A,FIRMA HANDLOWA MARKRT NA WZGÓRZACH WIOLETTA I RYSZARD DZIADKOWIEC SPÓŁKA JAWNA,2020-02-20
25,ALEJA 29 LISTOPADA,56,UNIWERSYTET ROLNICZY IM. HUGONA KOŁŁĄTAJA W KRAKOWIE,2018-04-07
26,ALEJA 29 LISTOPADA,63A,MENTEL JANUSZ,2017-11-14
27,ALEJA GEN. BORA- KOMOROWSKIEGO,39,BP EUROPA SE SPÓŁKA EUROPEJSKA ODDZIAŁ W POLSCE,2017-12-11
28,ALEJA JANA PAWŁA II,186,SHELL POLSKA SPÓŁKA Z O.O.,2017-11-03
29,ALEJA JANA PAWŁA II,200,CIRCLE K POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2018-04-06
30,ALEJA POKOJU,91,LOTOS PALIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2018-11-05
31,ALEJA SOLIDARNOŚCI,11,"SPOŁEM POWSZECHNA SPÓŁDZIELNIA SPOŻYWCÓW ""NOWA HUTA"" W KRAKOWIE",2020-02-21
32,ALEJE SŁOWACKIEGO,64,MEGA SPÓŁKA Z O.O.,2019-07-03
33,ALEKSANDRA LUBOMIRSKIEGO,51,TUCZYŃSKI GRZEGORZ,2019-10-11
34,ALEKSANDRA SZUKIEWICZA,3,"SWOBODA URSZULA, SWOBODA WŁADYSŁAW",2019-03-31
35,ALEKSANDRY,3A,PIETRUSA PATRYCJA,2018-10-28
36,ANDRZEJA POTEBNI,10,GRZYB ANDRZEJ,2018-07-16
37,ANDRZEJA STRUGA,przy bl.nr 8,"TUCZYŃSKA ANNA, TUCZYŃSKI GRZEGORZ",2018-09-02
38,ARMII KRAJOWEJ,10,CIRCLE K POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2018-10-15
39,ARMII KRAJOWEJ,19,SOBIESŁAW ZASADA  SPOŁKA AKCYJNA SPÓŁKA KOMANDYTOWO-AKCYJNA,2020-02-05
40,ARMII KRAJOWEJ,19,SOBIESŁAW ZASADA IMPORT WIN SPÓŁKA Z O. O.,2020-09-10
41,ARMII KRAJOWEJ,77,MONOLIHT TRADING SPÓŁKA Z O.O.,2020-03-19
42,ARMII KRAJOWEJ,97/3,POPIOŁEK JOLANTA,2019-03-01
43,ARMII KRAJOWEJ,21A,POLSKI KONCERN NAFTOWY ORLEN SPÓŁKA AKCYJNA,2019-03-14
44,ASTRONAUTÓW,5,KUCHARSKA LUCYNA,2018-08-18
45,BAJECZNA,6,KEFIREK SPÓŁKA AKCYJNA,2020-04-04
46,BAJECZNA,4 lok.U,CHUCHRO ELIZA,2020-06-09
