index,address_1,address_2,name,expiration_date
1,2 PUŁKU LOTNICZEGO,4C,OLBRYCHT JOLANTA,2022-02-08
2,28 LIPCA 1943,17A,"ARS MODI A. BRĄGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2023-06-04
3,29 LISTOPADA,116,"BAŁAZIŃSKA ANNA, HARBUT ŁUKASZ",2021-12-20
4,29 LISTOPADA,166B /dz. 199 i 200 obr. 43/,KRISANI SPÓŁKA Z O. O.,2022-06-21
5,29 LISTOPADA,57-59,MIŚKIEWICZ ZUZANNA,2023-04-30
6,29 LISTOPADA,94B,ŻYBULA TOMASZ,2022-11-08
7,3 MAJA,9,PARK CLUB RESTAURACJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-10-14
8,ADAMA BOCHENKA,16A,"KONTYNENTY BAJOR, ZYGMUNT SPÓŁKA JAWNA",2022-12-31
9,AL. SŁOWACKIEGO,64,"MUSZYŃSKI MATEUSZ, HEKERLE GRZEGORZ",2021-10-31
10,ALBATROSÓW,18/2,TRAN THANH TIEN,2022-06-07
11,ALEJA 29 LISTOPADA,50,ARKA SPÓŁKA Z O. O.,2019-02-11
12,ALEJA 29 LISTOPADA,137,GRABOWSKI ZDZISŁAW,2022-08-27
13,ALEJA 29 LISTOPADA,189,WM HOTEL SYSTEM SPÓŁKA Z O. O.,2023-05-20
14,ALEJA 3 MAJA,5,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLOŃSKIEGO BRATNIAK,2021-04-25
15,ALEJA 3 MAJA,55,WISTERIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,2023-09-16
16,ALEJA GEN. BORA- KOMOROWSKIEGO,37,SFINKS POLSKA S.A.,2017-11-18
17,ALEJA GEN. TADEUSZA BORA- KOMOROWSKIEGO,37,DOMINIUM S. A.,2023-04-23
18,ALEJA IGNACEGO DASZYŃSKIEGO,5,SOBÓL URSZULA,2023-03-05
19,ALEJA JANA PAWŁA II,37,VINST SPÓŁKA Z O. O.,2019-05-14
20,ALEJA JANA PAWŁA II,70,PRZEDSIĘBIORSTWO WIELOBRANŻOWE WAGABUNDA I SP. Z O.O.,2023-03-03
21,ALEJA KASZTANOWA,1,EKOCENTRYK SPÓŁKA Z O. O.,2020-05-21
22,ALEJA KRASIŃSKIEGO,19/7,"STEFAŃCZYK MONIKA, SOWA MICHAŁ",2019-12-11
23,ALEJA MASZAŁKA FOCHA,1,DE BIAŁYNIA WOYCIKIEWICZ DINA,2026-12-29
24,ALEJA MASZAŁKA FOCHA,40,KARMNIK PRZY SZKOLE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-06-18
25,ALEJA MASZAŁKA FOCHA,42,FOCHA 42 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-08-05
26,ALEJA MASZAŁKA FOCHA,24/1,BOOGIE SPÓŁKA Z O. O.,2022-09-07
27,ALEJA POKOJU,44,PINK BOWLING SPÓŁKA Z O. O.,2021-03-15
28,ALEJA POKOJU,44,BIELA ARKADIUSZ,2020-04-15
29,ALEJA POKOJU,44,CINEMA CITY POLSKA SPÓŁKA Z O.O.,2023-10-31
30,ALEJA POKOJU,60,KARAMANOS JAKUB,2026-10-23
31,ALEJA POKOJU,67,AMREST SPÓŁKA Z O.O.,2023-07-15
32,ALEJA POKOJU,67,"CISOWSKI PAWEŁ, GALOS ADAM",2021-03-16
33,ALEJA POKOJU,67,MOLEK RYSZARD,2021-01-14
34,ALEJA POKOJU,67,"STANEK ELŻBIETA, STANEK ANDRZEJ",2023-04-24
35,ALEJA POKOJU,14A,BORZYM GRAŻYNA,2020-03-24
36,ALEJA SŁOWACKIEGO,22,KULIŃSKA-SULKIEWICZ BOGUMIŁA,2020-01-07
37,ALEJA SOLIDARNOŚCI,20,WOŹNIAK BEATA,2020-12-13
38,ALEJA WASZYNGTONA,1,"MIKURDA BARBARA, CHECHELSKI ADAM",2019-06-17
39,ALEJA ZYGMUNTA KRASIŃSKIEGO,1,VIDOK SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-08-13
40,ALEKSANDRA LUBOMIRSKIEGO,41,"SUCHORZEPKA TOMASZ, KMAK TOMASZ",2020-08-31
41,ALEKSANDRA LUBOMIRSKIEGO,41,CARGO PROJEKT SPÓŁKA Z O. O.,2022-08-30
42,ALEKSANDRA LUBOMIRSKIEGO,"51 lok. 1, 2",DO QUANG HAI,2021-10-09
43,ALEKSANDRY,30,WBA BRACIA BARŁOWSCY SPÓŁKA JAWNA,2021-09-12
44,AMBROŻEGO GRABOWSKIEGO,6/2,DO QUANG HAI,2023-07-11
45,AMBROŻEGO GRABOWSKIEGO,8/9,SZUMILAS ARTUR,2023-07-03
46,ANDRZEJA MAŁKOWSKIEGO,5,LOCH MAŁGORZATA,2020-04-28
47,ARMII KRAJOWEJ,6,"OLEKSIAK KRYSTYNA, OLEKSIAK KRZYSZTOF",2019-02-14
48,ARMII KRAJOWEJ,11,ORBIS SPÓŁKA AKCYJNA,2023-07-12
49,ARMII KRAJOWEJ,11,ZJEDNOCZONE PRZEDSIĘBIORSTWA ROZRYWKOWE SPÓŁKA AKCYJNA,2023-05-31
50,ARMII KRAJOWEJ,19,SOBIESŁAW ZASADA SPÓŁKA AKCYJNA SPÓŁKA KOMANDYTOWO-AKCYJNA,2020-01-20
51,AUGUSTIAŃSKA,4,POPLAWSKA DOROTA,2022-08-09
52,BALICKA,2,CZAJA TOMASZ,2020-02-16
53,BALICKA,18,STACH DANIEL,2022-07-03
54,BALICKA,18,"ZAKRZEWSKA JOANNA, ZAKRZEWSKI PIOTR, GRZYWACZ HALINA",2019-07-07
55,BALICKA,324,KUBALA ANNA,2019-05-07
56,BALICKA,18A,KAIM PATRYK,2022-03-21
57,BARSKA,2,"FIRMA BUDOWLANA STAMBUD MAŁGORZATA MRÓZ,STANISŁAW MRÓZ SPÓŁKA JAWNA",2023-07-09
58,BARSKA,61A / LU1,MASIUDA MARTA,2019-09-01
59,BARTOSZA GŁOWACKIEGO,22,PRZEDSIĘBIORSTWO USŁUG TURYSTYCZNO-HANDLOWYCH DEMEL SPÓŁKA Z O. O.,2020-05-18
60,BASZTOWA,15,NAWITO SP. Z O.O. SP. K.,2023-03-20
61,BASZTOWA,17,"KIJOWSKI ROBERT, KIJOWSKI ADRIAN, KIJOWSKA BEATA",2019-07-09
62,BASZTOWA,25,KOMUSIŃSKI STANISŁAW,2023-02-06
63,BAWÓŁ,4,WEBERBAUER KATARZYNA,2022-11-08
64,BENEDYKTYŃSKA,37,BENEDICITE JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU,2020-11-16
65,BENEDYKTYŃSKA,37,BENEDICITE JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU,2020-11-16
66,BENEDYKTYŃSKA,50,WCISŁO ANNA,2023-03-06
67,BERKA JOSELEWICZA,23,PANGEA SP. Z O.O.,2020-04-21
68,BERKA JOSELEWICZA,17-19,"BAŚ PAWEŁ, STOLAREK KRZYSZTOF",2023-07-29
69,BERKA JOSELEWICZA,18/LU1,ALGEBRA INTERNATIONAL SPÓŁKA Z O.O.,2023-05-29
70,BERKA JOSELEWICZA,21B,THE MOON LOUNGE BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-11-09
71,BIAŁOPRĄDNICKA,32,KONDERAK TATIANA,2023-09-04
72,BIAŁORUSKA,8B,CISAK MARIA,2023-02-25
73,BIEŃCZYCKA,19,"CZEKAJ WOJCIECH, MATUŁA JACEK",2022-02-06
74,BIEŃCZYCKA,168 LOK. 201,"KLĘK JÓZEF, BUCKA WERONIKA",2022-02-08
75,BIEŃCZYCKA,168 lok. 653,ROGÓŻ AGNIESZKA,2021-05-03
76,BIEŃCZYCKI PLAC TARGOWY,18,"SZYMANIK LEOKADIA, SZYMANIK TOMASZ",2022-11-08
77,BIEŃCZYCKI PLAC TARGOWY,paw. 31,BEDNARCZYK ANITA,2021-03-31
78,BISKUPA TOMICKIEGO,4,"GRZESICKA MAŁGORZATA, GRZESICKI RAFAŁ",2019-04-08
79,BISKUPIA,2,"ŚLĘCZEK MAREK, DYNGOSZ RENATA",2021-07-19
80,BOCHEŃSKA,7,BUGAJ MIROSLAW,2023-02-20
81,BOCHEŃSKA,2A,COFFEE BROTHERS SPÓŁKA Z O. O.,2019-10-26
82,BOCHEŃSKA,5/LU1,GUMULIŃSKA EWA,2023-10-10
83,BOCIANA,8,KAPAŁA MACIEJ,2020-07-09
84,BOHATERÓW GETTA,2,TARGOSZ MICHAŁ,2022-06-08
85,BOHATERÓW WRZEŚNIA,76,GUZIK RENATA,2022-12-31
86,BOHATERÓW WRZEŚNIA,26A,"KOCWA KRZYSZTOF, CHOROSTYŃSKA MARZENA",2023-06-07
87,BOJKI,4/16,"ZALEJSKI WIESŁAW, TRAN VAN MAGDALENA",2023-04-12
88,BOLESŁAWA CZERWIEŃSKIEGO,20A,KRZYNÓWEK DANUTA,2022-02-18
89,BOLESŁAWA LIMANOWSKIEGO,1,"RAKOCZY ALEKSANDRA, KRAWIEC PIOTR, PODOBIŃSKA BOŻENA",2021-10-14
90,BOLESŁAWA LIMANOWSKIEGO,11,DĄSAL BOŻENA,2020-12-17
91,BOLESŁAWA ORLIŃSKIEGO,5,GURGACZ ROMAN,2023-06-21
92,BOLESŁAWA ORLIŃSKIEGO,3/2,PABJAN MATEUSZ,2023-09-05
93,BOLESŁAWA ORLIŃSKIEGO,5/12 i 13,BAŃDURA MARCIN,2023-10-01
94,BOLESŁAWA ŚMIAŁEGO,60,FERO EXPRESS HOTEL I RESTAURACJA SPÓŁKA Z O. O.,2018-12-31
95,BONARKA,5,"BERNUZZI STEFANO, TROIANO MARIO",2019-08-28
96,BORKOWSKA,32,BJ SERWIS SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2021-01-04
97,BOROWINOWA,49,HODAS NORBERT,2021-04-20
98,BOROWINOWA,1908,SW SATUS SPÓŁKA Z O.O,2021-05-10
99,BOSACKA,7,KOCIUMBAS WALDEMAR,2023-10-03
100,BOSACKA,5/1A,GOSPODA KRAKOWSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALOŚCIĄ,2022-11-14
101,BOŻEGA CIAŁA,3,ZAJĄCZKOWSKI PIOTR,2022-05-21
102,BOŻEGO CIAŁA,7,CYKLOP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-12-04
103,BOŻEGO CIAŁA,7,CYKLOP SPÓŁKA Z O. O.,2018-12-04
104,BOŻEGO CIAŁA,9,ŁUCZYŃSKI BARTOSZ,2022-09-01
105,BOŻEGO CIAŁA,9,"ŻARCZYŃSKA MAŁGORZATA, PRUS MACIEJ",2022-10-14
106,BOŻEGO CIAŁA,11,PABIAN TOMASZ,2019-05-13
107,BOŻEGO CIAŁA,11,SAWICKA-DANIELAK MARTA,2022-11-11
108,BOŻEGO CIAŁA,12,POZYTYWKA SPÓŁKA Z O.O.,2023-06-07
109,BOŻEGO CIAŁA,19,RT HOTELS S. A.,2019-04-04
110,BOŻEGO CIAŁA,14/1,LITWIN STANISŁAW,2019-10-12
111,BOŻEGO CIAŁA,14/2,DĄBEK JACEK,2023-03-21
112,BOŻEGO CIAŁA,12/21,PIZIORSKA MAŁGORZATA,2022-06-05
113,BP. PIOTRA TOMICKIEGO,3,KYĆ KATARZYNA,2023-11-03
114,BRACKA,4,1ST FLOOR SPÓŁKA Z O.O.,2021-12-26
115,BRACKA,4,DISCO BAR SPÓŁKA Z O. O.,2019-09-30
116,BRACKA,6,KRAK-REST GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-07-04
117,BRACKA,6,"WŁODARSKI BARTOSZ, WŁODARSKA ANNA",2022-06-21
118,BRACKA,9,GINTOWT - PAPROCKA IWETTA,2021-10-16
119,BRACKA,13,"WYGAŚ PAWEŁ, WYGAS BEATA",2021-05-09
120,BRACKA,14,FUNDACJA CENTRUM KOPERNIKA,2020-01-31
121,BRACKA,3-5,KŁOBUCH MAREK,2022-12-06
122,BRACKA,3-5,"FEDAS-FRĄCZEK BOŻENA, BISTROŃ JAKUB, BISTROŃ ANNA",2020-10-21
123,BRACKA,3-5,KAŁUŻYŃSKA MAGDALENA,2021-09-07
124,BRACKA,3-5,NIEMIEC ANNA,2021-03-09
125,BRACKA,3-5,"KŁOBUCH MAREK, KŁOBUCH MARZENA",2022-05-09
126,BRACKA,3-5 LOK. 7,SPACE CRAFT SP. Z O.O.,2023-03-08
127,BRATYSŁAWSKA,2,INTERHOUSE 21 SPÓŁKA Z O.O.,2020-09-17
128,BRONOWICKA,23/U4,JANKAMKUM ANNA,2023-06-07
129,BRZOZOWA,15,JAROS-CICHOŃ WIOLETTA,2022-04-24
130,BRZOZOWA,4/1-3,FANTASIUM SP. Z O.O.,2023-03-08
131,BRZOZOWA,17/4-5,KARAKTER RESTAUARCJA SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2021-08-01
132,BRZOZOWA,17/3,"MARS MARCIN, KUMOR GRZEGORZ",2023-02-21
133,BRZOZOWA,8/1,BBK SPÓŁKA Z. O.O.,2023-03-05
134,BUDRYKA,4,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO-HUTNICZEJ W KRAKOWIE ACADEMICA,2019-09-19
135,BULWAR CZERWIEŃSKI,0,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2021-04-06
136,BULWAR CZERWIEŃSKI,DZ. 172/7 OBR. 3 ŚRÓDMIEŚCI,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2021-04-06
137,BULWAR CZERWIEŃSKI,DZ. 172/7 OBR. 3 ŚRÓDMIEŚCIE,KAPUSTA KRYSTIAN,2019-04-09
138,BULWAR CZERWIEŃSKI,dz. 81/5 obr. 146 Śródmieście,STER EWA BIGOSZ - LASSOTA I PIOTR WIŚNIEWSKI SPÓŁKA JAWNA,2020-04-27
139,BULWAR CZERWIEŃSKI,DZ. 81/5 OBR. 146 ŚRÓDMIEŚCIE,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2021-04-06
140,BULWAR CZERWIEŃSKI,DZ. 81/5 OBR. 146 ŚRÓDMIEŚCIE,"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE LECH LESZEK BĘTKOWSKI,HALINA BĘTKOWSKA SPÓŁKA JAWNA",2023-03-21
141,BULWAR CZERWIEŃSKI,DZ.81/5 OBR. 146 ŚRÓDMIEŚCIE,SZUTOWSKA MIROSŁAWA,2022-06-13
142,BULWAR CZERWIEŃSKI,DZ.NR 81/5 OBR.146 ŚRÓDMIEŚCIE,SZUTOWSKA MIROSŁAWA,2020-06-30
143,BULWAR CZERWIEŃSKI,działka nr 81/5,KRAKÓW FOR YOU SPÓŁKA Z O.O.,2023-05-29
144,BULWAR KURLANDZKI,DZ. 137/7 OBR. 12 ŚRÓDMIEŚCIE,KAPUSTA KRYSTIAN,2023-05-22
145,BULWAR KURLANDZKI,DZ. 137/9 OBR. 12 ŚRÓDMIEŚCIE,FORGUSTO SP. Z O.O. SP. K.,2023-06-02
146,BULWAR KURLANDZKI,DZ. 94 OBR. S- 15 ŚRÓDMIEŚCIE,"TOMCZYK MAREK, SCHEJBAL BARTOSZ, RYDZEK RAFA",2022-03-29
147,BULWAR KURLANDZKI,DZ. 94 OBR. S- 15 ŚRÓDMIEŚCIE,WAWRZYCKI WIT,2021-05-03
148,BULWAR WOŁYŃSKI,dz. 548/5 obr. 12 Podgórze,STER EWA BIGOSZ - LASSOTA I PIOTR WIŚNIEWSKI SPÓŁKA JAWNA,2020-03-09
149,BULWAROWA,33A,SETNER LESZEK,2020-01-07
150,BULWAROWA,35B,SANTORINI Z&M SPÓŁKA Z O.O.,2021-12-31
151,BULWAROWA,zalew nowohucki,DARGIEWICZ JACEK,2023-06-26
152,BYDGOSKA,19A,KOCOŃ JAN,2019-03-03
153,CENTRALNA,41 B,DOMAGAŁA MICHAŁ,2021-03-24
154,CENTRALNA,53B,GÓRA ANNA,2023-01-06
155,CENTRUM B,8,NOSEK ROBERT,2022-11-11
