index,address_1,address_2,name,expiration_date
1,29 LISTOPADA,116,"HARBUT ANNA, HARBUT ŁUKASZ",2021-12-20
2,3 MAJA,9,PARK CLUB RESTAURACJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-10-14
3,AGATOWA,1,RADECKI DAMIAN,2027-09-11
4,AL. SŁOWACKIEGO,64,"MUSZYŃSKI MATEUSZ, HEKERLE GRZEGORZ",2021-10-31
5,ALBERTA SCHWEITZERA,3,RESTAURACJA ŻYDOWSKA ARIEL SPÓŁKA Z OGRANICZONA ODPOWIEDZILANOŚCIĄA,2028-06-30
6,ALEJA 29 LISTOPADA,137,GRABOWSKI ZDZISŁAW,2022-08-27
7,ALEJA 29 LISTOPADA,189,WM HOTEL SYSTEM SPÓŁKA Z O. O.,2023-05-20
8,ALEJA 29 LISTOPADA,57-59,"MIŚKIEWICZ ZUZANNA, MIŚKIEWICZ GRZEGORZ",2028-02-29
9,ALEJA 29 LISTOPADA,94B,TCF HUB CENTRUM SPORTU I INTEGRACJI NON PROFIT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-10
10,ALEJA 3 MAJA,1,WOŹNIAK AGATA,2028-10-13
11,ALEJA 3 MAJA,5,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLOŃSKIEGO BRATNIAK,2021-04-25
12,ALEJA 3 MAJA,5,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLOŃSKIEGO BRATNIAK,2029-04-25
13,ALEJA 3 MAJA,55,WISTERIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,2023-09-16
14,ALEJA GEN. TADEUSZA BORA- KOMOROWSKIEGO,37,DOMINIUM S. A.,2023-04-23
15,ALEJA IGNACEGO DASZYŃSKIEGO,5,SOBÓL URSZULA,2026-03-05
16,ALEJA JANA PAWŁA II,37,VINST SPÓŁKA Z O. O.,2022-05-14
17,ALEJA JANA PAWŁA II,70,PRZEDSIĘBIORSTWO WIELOBRANŻOWE WAGABUNDA I SP. Z O.O.,2023-03-03
18,ALEJA KASZTANOWA,1,EKOCENTRYK SPÓŁKA Z O. O.,2023-05-21
19,ALEJA MARSZAŁKA FERDINANDA FOCHA,1,FORUM DESIGNU SPÓŁKA Z OGRANICZONA ODPOWIEDZILANOSCIA SPÓŁKA KOMANDYTOWA,2028-06-01
20,ALEJA MARSZAŁKA FERDINANDA FOCHA,1,WESOŁOWSKI MACIEJ,2028-07-10
21,ALEJA MARSZAŁKA FERDINANDA FOCHA,40,HOTEL FUNDACJI PBR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-11
22,ALEJA MASZAŁKA FOCHA,42,MAXIMUS CAPITAL SPÓŁKA AKCYJNA SPÓŁKA KOMANDYTOWA W RESTRUKTURYZACJI,2023-08-05
23,ALEJA MASZAŁKA FOCHA,24/1,BOOGIE SPÓŁKA Z O. O.,2022-09-07
24,ALEJA PŁK. WŁADYSŁAWA BELINY- PRAŻMOWSKIEGO,2D,CRIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-07-31
25,ALEJA POKOJU,18,CHILLI KRKS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-11-30
26,ALEJA POKOJU,44,CINEMA CITY POLSKA SPÓŁKA Z O.O.,2023-10-31
27,ALEJA POKOJU,60,BANAŚ WIKTOR,2028-05-20
28,ALEJA POKOJU,67,"STANEK ELŻBIETA, STANEK ANDRZEJ",2023-04-24
29,ALEJA POKOJU,67,AMREST SPÓŁKA Z O.O.,2023-07-15
30,ALEJA POKOJU,67,KOZIEŁ SEBASTIAN,2028-09-10
31,ALEJA POKOJU,67,"GALOS ADAM, CISOWSKI PAWEŁ",2029-03-16
32,ALEJA POKOJU,14A,BORZYM GRAŻYNA,2028-03-24
33,ALEJA SOLIDARNOŚCI,20,WOŹNIAK BEATA,2023-12-13
34,ALEJA ZYGMUNTA KRASIŃSKIEGO,1,VIDOK SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-08-13
35,ALEJA ZYGMUNTA KRASIŃSKIEGO,8,J.K.A VENTURE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-09-22
36,ALEJA ZYGMUNTA KRASIŃSKIEGO,34,APOLLO FILM SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2028-11-03
37,ALEKSANDRA LUBOMIRSKIEGO,41,"SUCHORZEPKA TOMASZ, KMAK TOMASZ",2028-08-31
38,ALEKSANDRA LUBOMIRSKIEGO,"51 lok. 1, 2",DO QUANG HAI,2021-10-09
39,ALEKSANDRY,30,WBA BRACIA BARŁOWSCY SPÓŁKA JAWNA,2021-09-12
40,AMBROŻEGO GRABOWSKIEGO,6/2,NGUYEN DAC THANG,2028-02-29
41,AMBROŻEGO GRABOWSKIEGO,8/9,SZUMILAS ARTUR,2023-07-03
42,ANDRZEJA MAŁKOWSKIEGO,5,LOCH MAŁGORZATA,2028-09-30
43,ARMII KRAJOWEJ,6,"OLEKSIAK KRZYSZTOF, OLEKSIAK KRYSTYNA",2027-02-14
44,ARMII KRAJOWEJ,11,ORBIS SPÓŁKA AKCYJNA,2023-07-12
45,ARMII KRAJOWEJ,11,ZJEDNOCZONE PRZEDSIĘBIORSTWA ROZRYWKOWE SPÓŁKA AKCYJNA,2023-05-31
46,ARMII KRAJOWEJ,19,WSPÓŁWINNI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,2027-12-22
47,AUGUSTIAŃSKA,4,POPLAWSKA DOROTA,2025-08-09
48,AUGUSTIAŃSKA,24/LU3,THE TRUST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-02-21
49,AUGUSTIAŃSKA,24/LU4,"ORKISZ ŁUKASZ, KUMAR RAKESH, PERIYASAMY DHANASEKAR",2027-02-07
50,AVIA,1/LU5,ŻELASKO MACIEJ,2027-06-10
51,BALICKA,2,CZAJA TOMASZ,2028-02-16
52,BALICKA,18,STACH DANIEL,2022-07-03
53,BALICKA,18,NGUYEN THI VAN,2027-06-30
54,BALICKA,324,KUBALA ANNA,2027-05-07
55,BALICKA,14A,GRANUZZO GABRIELE,2027-02-06
56,BALICKA,18A,KAIM PATRYK,2022-03-21
57,BALICKA,253B,WIŚNIEWSKA ANNA,2028-02-05
58,BARSKA,2,"FIRMA BUDOWLANA STAMBUD MAŁGORZATA MRÓZ,STANISŁAW MRÓZ SPÓŁKA JAWNA",2023-07-09
59,BARSKA,61A/LU1,GUSTAV SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-06-17
60,BARTOSZA GŁOWACKIEGO,22,PRZEDSIĘBIORSTWO USŁUG TURYSTYCZNO-HANDLOWYCH DEMEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILANOŚCIĄ,2028-06-01
61,BASZTOWA,15,NAWITO SP. Z O.O. SP. K.,2023-03-20
62,BASZTOWA,17,"KIJOWSKI ROBERT, KIJOWSKA BEATA, KIJOWSKI ADRIAN",2027-07-09
63,BASZTOWA,25,KOMUSIŃSKI STANISŁAW,2023-02-06
64,BENEDYKTYŃSKA,37,"""BENEDICITE"" JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU",2028-11-16
65,BENEDYKTYŃSKA,50,WCISŁO ANNA,2026-03-06
66,BERKA JOSELEWICZA,17-19,"BAŚ PAWEŁ, STOLAREK KRZYSZTOF",2023-07-29
67,BERKA JOSELEWICZA,18/LU 1,SZLACHTA DOROTA,2024-09-13
68,BERKA JOSELEWICZA,21B,THE MOON LOUNGE BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-11-09
69,BIAŁOPRĄDNICKA,32,KONDERAK TATIANA,2023-09-04
70,BIAŁORUSKA,8B,CISAK MARIA,2023-02-25
71,BIEŃCZYCKA,19,"CZEKAJ WOJCIECH, MATUŁA JACEK",2022-02-06
72,BIEŃCZYCKA,168 lok. 201,"BUCKA WERONIKA, MYSTEK MAŁGORZATA",2028-07-13
73,BIEŃCZYCKI PLAC TARGOWY,18,MAKSYMOWICZ EDYTA,2027-12-09
74,BISKUPIA,2,"BUROWSKA EWA, ŚLĘCZEK MAREK",2027-02-06
75,BOCHEŃSKA,7,BUGAJ MIROSLAW,2026-02-20
76,BOCHEŃSKA,7,ED RED SPÓŁKA AKCYJNA,2028-07-10
77,BOCHEŃSKA,2A,COFFEE BROTHERS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-26
78,BOCHEŃSKA,5/LU1,GUMULIŃSKA EWA,2023-10-10
79,BOCHEŃSKA,5/LU3,"WAGNER TOMASZ, ŁĘTOCHA BARTŁOMIEJ, RZEŹNICZEK SZYMON",2027-07-04
80,BOCIANA,8,KAPAŁA MACIEJ,2028-07-09
81,BOHATERÓW GETTA,2,TARGOSZ MICHAŁ,2022-06-08
82,BOHATERÓW WRZEŚNIA,26A,"KOCWA KRZYSZTOF, CHOROSTYŃSKA MARZENA",2023-06-07
83,BOJKI,4/16,"ZALEJSKI WIESŁAW, TRAN VAN MAGDALENA",2023-04-12
84,BOLESŁAWA CZERWIEŃSKIEGO,20A,WAGA DOROTA,2028-09-14
85,BOLESŁAWA LIMANOWSKIEGO,1,"RAKOCZY ALEKSANDRA, KRAWIEC PIOTR",2027-09-11
86,BOLESŁAWA LIMANOWSKIEGO,11,DĄSAL BOŻENA,2028-12-17
87,BOLESŁAWA ORLIŃSKIEGO,5,GURGACZ ROMAN,2023-06-21
88,BOLESŁAWA ORLIŃSKIEGO,3/2,PABJAN MATEUSZ,2023-09-05
89,BOLESŁAWA ORLIŃSKIEGO,5/12 i 13,BAŃDURA MARCIN,2023-10-01
90,BOLESŁAWA ŚMIAŁEGO,60,FERO EXPRESS HOTEL I RESTAURACJA SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2026-12-31
91,BONARKA,5,POMODORINI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOSCIĄ,2027-08-28
92,BORKOWSKA,3/10LU,KLIŚ BOGUSŁAWA,2027-07-18
93,BOROWINOWA,2,SW SATUS SPÓŁKA Z O.O,2021-05-10
94,BOROWINOWA,49,HODAS NORBERT,2024-04-20
95,BOSACKA,5/1A,KRAK REST TOMASZ CICHOŃ SPÓŁKA JAWNA,2025-10-04
96,BOŻEGA CIAŁA,3,ZAJĄCZKOWSKI PIOTR,2025-05-21
97,BOŻEGO CIAŁA,7,CYKLOP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-12-04
98,BOŻEGO CIAŁA,9,ŁUCZYŃSKI BARTOSZ,2022-09-01
99,BOŻEGO CIAŁA,11,SAWICKA-DANIELAK MARTA,2025-11-11
100,BOŻEGO CIAŁA,11,PABIAN TOMASZ,2027-05-13
101,BOŻEGO CIAŁA,12,GASTRO INVEST GROUP SPÓŁKA Z O.O.,2023-06-07
