index,address_1,address_2,name,expiration_date
1,28 LIPCA 1943,17A,"BRAGIEL AGNIESZKA, ZIELIŃSKI RAFAŁ",
2,28 LIPCA 1943,17A,"BRĄGIEL AGNIESZKA, ZIELIŃSKI RAFAŁ",2014-09-15
3,AL. SŁOWACKIEGO,64,BARAŃSKA ANNA,2016-07-18
4,ALEJA 29 LISTOPADA,50,ARKA SPÓŁKA Z O. O.,2019-02-11
5,ALEJA 29 LISTOPADA,63,WOŁOWIEC SZYMON,2018-05-07
6,ALEJA 29 LISTOPADA,116,"HARBUT ŁUKASZ, PROKOP MARCIN",2015-06-21
7,ALEJA 29 LISTOPADA,137,GRABOWSKI ZDZISŁAW,2017-08-27
8,ALEJA 29 LISTOPADA,165,KLIMOWSKI RAFAŁ,2018-07-08
9,ALEJA 29 LISTOPADA,189,WM HOTEL SYSTEM SPÓŁKA Z O. O.,2018-05-20
10,ALEJA 29 LISTOPADA,57/59,"SZYWAŁA HALINA, SZYWAŁA JERZY",2016-12-20
11,ALEJA 29 LISTOPADA,dz. nr 199 i 200,RADOŃ PIOTR,2019-03-05
12,ALEJA 3 MAJA,5,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLONSKIEGO BRATNIAK,2016-04-25
13,ALEJA DASZYŃSKIEGO,3,SOBÓL URSZULA,2018-03-05
14,ALEJA GEN. BORA- KOMOROWSKIEGO,37,SZEWCZYK RENATA,2014-10-18
15,ALEJA GEN. BORA- KOMOROWSKIEGO,37,"""DOMINIUM"" S. A.",2018-04-23
16,ALEJA GEN. BORA- KOMOROWSKIEGO,37,SFINKS POLSKA S.A.,2017-11-18
17,ALEJA GEN. BORA- KOMOROWSKIEGO,37,AMREST SPÓŁKA Z O. O.,2018-10-29
18,ALEJA JANA PAWŁA II,41,GOURMET SERVICES SP. Z O.O. SP. K.,2015-01-13
19,ALEJA JANA PAWŁA II,70,PRZEDSIĘBIORSTWO WIELOBRANŻOWE WAGABUNDA I SPÓŁKA Z O. O.,2018-03-03
20,ALEJA JANA PAWŁA II,78,META SPÓŁKA Z O.O.,2016-08-01
21,ALEJA JANA PAWŁA II,78,"BIERNACKI MARIUSZ, BYTOWSKI MAREK",2014-05-31
22,ALEJA KRASIŃSKIEGO,1,VIDOK DREAM HOUSE DEVELOPMENT SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2018-08-13
23,ALEJA KRASIŃSKIEGO,8,CONEKT SN SPÓŁKA Z O.O.,2016-07-06
24,ALEJA KRASIŃSKIEGO,34,APOLLO FILM SPÓŁKA Z O. O.,2015-11-03
25,ALEJA KRASIŃSKIEGO,19/7,RYŚ PRZEMYSŁAW,2017-11-07
