index,address_1,address_2,name,expiration_date
1,28 LIPCA 1943,9A,NALEPKA TOMASZ,2015-12-08
2,AGATOWA,1,STOLARZ ANNA,2016-08-11
3,ALBATROSÓW,18,"GIBAŁA ANNA, GIBAŁA BEATA",2015-12-31
4,ALEJA 29 LISTOPADA,93,GÓRKA WIESŁAWA,2016-10-16
5,ALEJA 29 LISTOPADA,125,"MIŁASZEWSKA IRENA, MIŁASZEWSKI KRZYSZTOF",2017-02-28
6,ALEJA 29 LISTOPADA,155A,LORENZ MACIEJ,2014-09-30
7,ALEJA 29 LISTOPADA,32D,KASPRZYK JANUSZ,2014-08-08
8,ALEJA 29 LISTOPADA,39 B,BP EUROPA SE SPÓŁKA EUROPEJSKA ODDZIAŁ W POLSCE,2016-07-05
9,ALEJA 29 LISTOPADA,57/59,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2016-03-15
10,ALEJA 29 LISTOPADA,57-59,"WIELECKA ALICJA, WIELECKI WIKTOR",2016-09-23
11,ALEJA 29 LISTOPADA,63A,MENTEL JANUSZ,2014-11-14
12,ALEJA 29 LISTOPADA,79A,MENTEL JANUSZ,2014-12-14
13,ALEJA DASZYŃSKIEGO,3,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2014-05-27
14,ALEJA DASZYŃSKIEGO,3,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2016-04-02
15,ALEJA DASZYŃSKIEGO,12/LU1,SUDOŁ BOGDAN,2016-07-19
16,ALEJA DASZYŃSKIEGO,12/U1,MAŁPKA SPÓŁKA AKCYJNA,2017-03-31
17,ALEJA DEMBOWSKIEGO,9,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2016-12-10
18,ALEJA GEN. BORA- KOMOROWSKIEGO,4,PERNET JACEK,2017-02-09
19,ALEJA GEN. BORA- KOMOROWSKIEGO,37,"REAL,- SPÓŁKA Z O.O. I SPÓŁKA SPÓŁKA KOMANDYTOWA",2015-12-06
20,ALEJA GEN. BORA- KOMOROWSKIEGO,39,BP EUROPA SE ODDZIAŁ W POLSCE,2014-12-11
21,ALEJA GENERAŁA ANDERSA,31K,"KWAŚNIEWSKA EWA, WOJDYGA TOMASZ",2016-09-30
22,ALEJA JANA PAWŁA II,15,LEWIATAN MARKET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚĆIA,2015-07-13
23,ALEJA JANA PAWŁA II,200,STATOIL  FUEL & RETAIL POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2015-04-06
24,ALEJA KIJOWSKA,12,"FIRMA HANDLOWA  EWA WĄCŁAWSKA, MAREK WĄCŁAWSKI SPÓŁKA JAWNA",2017-02-13
25,ALEJA KIJOWSKA,37,GRZEGORZ TYLAWSKI,2016-01-13
26,ALEJA KIJOWSKA,57/LU5,CHORZĘPA JAN,2015-06-05
27,ALEJA KRASIŃSKIEGO,1,HANDLOWA SPÓŁDZIELNIA JUBILAT,2016-07-22
28,ALEJA KRASIŃSKIEGO,8,BABIARSKA KATARZYNA,2017-01-26
29,ALEJA MARSZAŁKA FOCHA,1,"SZCZYPCZYK HALINA, FRANCUZ MAŁGORZATA",2015-06-15
30,ALEJA MODRZEWIOWA,17,HANDLOWA SPÓŁDZIELNIA JUBILAT,2016-07-31
31,ALEJA PŁK BELINY- PRAŻMOWSKIEGO,61,MICHNIAK SZYMON,2015-04-30
32,ALEJA POKOJU,14,CZEKAJEWSKI ADAM,2017-02-25
33,ALEJA POKOJU,14,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2017-02-03
34,ALEJA POKOJU,20,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2016-04-02
35,ALEJA POKOJU,33,EKWI B.W.POLAŃSCY SPÓŁKA JAWNA,2015-06-01
36,ALEJA POKOJU,33,PODWAWELSKA SPÓŁDZIELNIA SPOZYWCÓW,2016-03-15
37,ALEJA POKOJU,44,CARREFOUR POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2016-09-11
38,ALEJA POKOJU,65,SHELL POLSKA SPÓŁKA  Z O.O.,2016-06-23
39,ALEJA POKOJU,67,REAL SPÓŁKA Z O.O. I SPÓŁKA SPÓŁKA KOMANDYTOWA,2016-12-16
40,ALEJA POKOJU,91,LOTOS PALIWA SPÓŁKA Z O.O.,2015-11-05
41,ALEJA SŁOWACKIEGO,3,GADOCHA MAREK,2017-01-17
42,ALEJA SŁOWACKIEGO,60,"SZULC KAMIL, DROŻDŻ DARIUSZ",2016-07-29
43,ALEJA SŁOWACKIEGO,64,MEGA SPÓŁKA Z O.O.,2016-07-03
44,ALEJA SŁOWACKIEGO,11B,WITEK LESZEK,2015-05-12
45,ALEJA SOLIDARNOŚCI,11,SPOŁEM POWSZECHNA SPÓŁDZIELNIA SPOŻYWCÓW NOWA HUTA W KRAKOWIE,2017-02-21
46,ALEKSANDRY,3A,KONCEPT SP. Z O.O.,2015-07-15
47,ARCYBISKUPA FELIŃSKIEGO,20,GWÓŹDŹ SŁAWOMIR,2016-03-21
48,ARCYBISKUPA FELIŃSKIEGO,29,KOWALCZYK MARIA,2015-01-12
49,ARCYBISKUPA FELIŃSKIEGO,33 lok.U1,KRAKOWSKI TOMASZ,2015-06-07
50,ARMII KRAJOWEJ,10,STATOIL FUEL & RETAIL POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2015-10-15
51,ARMII KRAJOWEJ,19,SOBIESŁAW ZASADA IMPORT WIN SP. Z O.O.,2014-09-08
52,ARMII KRAJOWEJ,77,GARLEJ LESZEK,2016-01-13
53,ARMII KRAJOWEJ,97/3,POPIOŁEK-POKUTYCKA EWELINA,2016-10-08
54,ARMII KRAJOWEJ,21A,POLSKI KONCERN NAFTOWY ORLEN SPÓŁKA AKCYJNA,2016-03-14
55,ASNYKA,7,VINI E AFFINI SPÓŁKA Z O.O.,2017-03-27
56,ASTRONAUTÓW,5,KUCHARSKA LUCYNA,2015-08-18
57,AUGUSTIAŃSKA,3,SUDER BARTŁOMIEJ,2016-10-15
58,BAJANA,8,"P. H. U. ZACHĘTA ZBIGNIEW KALETA, ADAM KALETA SPÓŁKA JAWNA",2014-09-07
59,BALICKA,16,MARKET PUNKT 4 PL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2017-02-20
60,BALICKA,18,HYNEK BOGUMIŁA,2017-03-03
61,BALICKA,18,FILEK MARTA,2016-04-14
62,BALICKA,18,WŁOCH MARTA,2016-07-03
63,BALICKA,44,TAŃCULA KONRAD,2016-12-05
64,BALICKA,56,EUROCASH SPÓŁKA AKCYJNA,2015-03-01
65,BALICKA,157,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2017-01-16
66,BALICKA,252,KŁAPUT JERZY,2015-07-06
67,BALICKA,125A,PIOTR GORAJ,2015-07-31
68,BALICKA,14 A/5,"TUCZYŃSKA ANNA, TUCZYŃSKI GRZEGORZ",2016-10-11
69,BALICKA,18 D,"DZIADOWIEC JOLANTA, DZIADOWIEC ANDRZEJ",2016-08-29
70,BAŁUCKIEGO,9 A,"FIRMA HANDLOWA EWA WĄCŁAWSKA, MAREK WĄCŁAWSKI SPÓŁKA JAWNA",2017-02-06
71,BARBARY,3,MYTNIK BARBARA,2014-11-16
72,BARBARY,3,MYTNIK BARABARA,2016-02-04
73,BAZAROWA,1,EUROCASH  SPÓŁKA AKCYJNA,2017-01-20
74,BENEDYKTYŃSKA,37,BENEDICTUS MEMES SPÓŁKA Z O.O.,2016-07-02
75,BESKIDZKA,29,JÓZKOWICZ MARIA,2016-12-16
76,BESKIDZKA,30,AD - SYSTEM  SPÓŁKA  Z O.O.,2014-08-31
77,BESKIDZKA,30,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2016-02-07
78,BIAŁOPRĄDNICKA,21,ROJARLEAS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2016-02-17
79,BIAŁOPRĄDNICKA,24A,NIGBOROWICZ SŁAWOMIR,2016-03-28
80,BIAŁORUSKA,10 B,KNET STANISŁAW,2015-04-19
81,BIAŁORUSKA,7 paw.15,BALAWEJDER BOGDAN,2016-04-15
82,BIAŁORUSKA,7 paw.18-19,SIKORA ZDZISŁAW,2014-05-18
83,BIAŁORUSKA,7 paw.39,MEJER TADEUSZ,2014-04-16
84,BIAŁORUSKA,8a,SZCZĘPOWICZ MARIUSZ,2015-06-11
85,BIAŁORUSKA,paw.nr 9,PAWLIK PIOTR,2014-10-23
86,BIEŃCZYCKA,7,KORPAŁA DOMINIK,2016-11-10
87,BIEŃCZYCKA,168,SAMBA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2015-07-10
88,BIEŃCZYCKI PLAC TARGOWY,29,KOTNIS JADWIGA,2015-04-26
89,BIEŃCZYCKI PLAC TARGOWY,paw.14,"CHRAPEK KRYSTIAN, PRAŻUCH KRZYSZTOF",2017-03-30
90,BIEŃCZYCKI PLAC TARGOWY,paw.26,PIJOCHA SONIA,2016-04-16
91,BIEŻANOWSKA,30,TERLECKA MAGDALENA,2017-03-14
92,BIEŻANOWSKA,39,MICHALIK JAN,2016-11-14
93,BIEŻANOWSKA,77,ŻARÓW ADRIAN,2016-03-24
94,BIEŻANOWSKA,303,"NOWAK KATARZYNA, NOWAK ARTUR",2016-12-31
95,BIEŻANOWSKA,311,CHROSTEK TOMASZ,2016-03-27
96,BIEŻANOWSKA,252A,GREEN SKLEP SPÓŁKA Z O.O.,2016-10-08
97,BIEŻANOWSKA,252A lok.2,P & M SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2017-03-06
98,BIEŻANOWSKA,78E,BUŁKA GRZEGORZ,2016-12-31
99,BIEŻANOWSKA,78G,CZURŁOWSKI RYSZARD,2016-10-21
100,BIEŻANOWSKA,88/25,KWIETNIOWSKI MATEUSZ,2016-10-10
101,BISKUPA PADNIEWSKIEGO,18/40,CZARNA IWONA,2015-05-24
102,BITSCHANA,6,BAUER DOROTA,2016-11-06
103,BLOKOWA,1,DONIEC ZBIGNIEW,2015-05-05
104,BŁOTNA,1,NAWARA WANDA,2016-01-20
105,BOCHENKA,10,KOLPORTER SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWO-AKCYJNA,2016-08-31
106,BOCHENKA,10 LU3,RYLSKA IWONA,2016-09-10
107,BOCHEŃSKA,5 LU1,GUMULIŃSKA EWA,2016-06-30
108,BOCIANA,4/4,WANITO SPÓŁKA Z O.O.,2016-04-14
