index,address_1,address_2,name,expiration_date
1,2 PUŁKU LOTNICZEGO,4C,OLBRYCHT JOLANTA,2023-02-15
2,28 LIPCA 1943,17A,"ARS MODI A. BRĄGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2018-06-04
3,28 LIPCA 1943,17A,"ARS MODI A. BRĄGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2018-10-20
4,28 LIPCA 1943,17A,"ARS MODI A. BRĄGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2023-06-04
5,29 LISTOPADA,94B,ŻYBULA TOMASZ,2022-11-08
6,ADAMA BOCHENKA,16A,"KONTYNENTY BAJOR, ZYGMUNT SPÓŁKA JAWNA",2022-12-31
7,AL. SŁOWACKIEGO,64,"MUSZYŃSKI MATEUSZ, HEKERLE GRZEGORZ",2021-10-31
8,ALEJA 29 LISTOPADA,50,ARKA SPÓŁKA Z O. O.,2019-02-11
9,ALEJA 29 LISTOPADA,137,GRABOWSKI ZDZISŁAW,2022-08-27
10,ALEJA 29 LISTOPADA,189,WM HOTEL SYSTEM SPÓŁKA Z O. O.,2023-05-20
11,ALEJA 29 LISTOPADA,32A/15,SZLADERBA PIOTR,2018-05-31
12,ALEJA 3 MAJA,5,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLOŃSKIEGO BRATNIAK,2021-04-25
13,ALEJA IGNACEGO DASZYŃSKIEGO,5,SOBÓL URSZULA,2023-03-05
14,ALEJA JANA PAWŁA II,70,PRZEDSIĘBIORSTWO WIELOBRANŻOWE WAGABUNDA I SP. Z O.O.,2023-03-03
15,ALEJA KRASIŃSKIEGO,1,VIDOK  SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2018-08-13
16,ALEJA KRASIŃSKIEGO,19/7,"STEFAŃCZYK MONIKA, SOWA MICHAŁ",2019-12-11
17,ALEJA MARSZAŁKA FOCHA,42,FOCHA 42 SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2018-08-05
18,ALEJA MASZAŁKA FOCHA,24/1,BOOGIE SPÓŁKA Z O. O.,2022-09-07
19,ALEJA POKOJU,44,PINK BOWLING SPÓŁKA Z O. O.,2021-03-15
20,ALEKSANDRA LUBOMIRSKIEGO,41,CARGO PROJEKT SPÓŁKA Z O. O.,2022-08-30
21,ALEKSANDRY,30,WBA BRACIA BARŁOWSCY SPÓŁKA JAWNA,2021-09-12
22,ANDRZEJA MAŁKOWSKIEGO,5,LOCH MAŁGORZATA,2020-04-28
23,ARMII KRAJOWEJ,11,ORBIS S.A. ODDZIAŁ HOTEL NOVOTEL KRAKÓW CITY WEST W KRAKOWIE,2018-07-12
24,ARMII KRAJOWEJ,19,SOBIESŁAW ZASADA SPÓŁKA AKCYJNA SPÓŁKA KOMANDYTOWO-AKCYJNA,2020-01-20
25,BALICKA,2,CZAJA TOMASZ,2022-12-28
26,BALICKA,18,"ZAKRZEWSKA JOANNA, ZAKRZEWSKI PIOTR, GRZYWACZ HALINA",2019-07-07
27,BALICKA,18,STACH DANIEL,2022-07-03
28,BALICKA,324,KUBALA ANNA,2019-05-07
29,BALICKA,14 A,CZAJOWSKI  PAWEŁ,2022-08-08
30,BALICKA,18A,KAIM PATRYK,2022-03-21
31,BARSKA,2,"FIRMA BUDOWLANA STAMBUD MAŁGORZATA MRÓZ, STANISŁAW MRÓZ SPÓŁKA JAWNA",2018-07-09
32,BARTOSZA GŁOWACKIEGO,22,PRZEDSIĘBIORSTWO USŁUG TURYSTYCZNO-HANDLOWYCH DEMEL SPÓŁKA Z O. O.,2020-05-18
33,BASZTOWA,15,NAWITO SP. Z O.O. SP. K.,2023-03-20
34,BASZTOWA,25,KOMUSIŃSKI STANISŁAW,2023-02-06
35,BAWÓŁ,4,WEBERBAUER KATARZYNA,2022-11-08
36,BENEDYKTYŃSKA,37,BENEDICITE JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU,2020-11-16
37,BERKA JOSELEWICZA,23,PANGEA SP. Z O.O.,2020-04-21
38,BERKA JOSELEWICZA,17-19,"BAŚ PAWEŁ, STOLAREK KRZYSZTOF",2023-07-29
39,BERKA JOSELEWICZA,21B,PARULE AGNIESZKA,2022-01-17
40,BIAŁORUSKA,8B,CISAK MARIA,2023-02-25
41,BIEŃCZYCKA,19,"CZEKAJ WOJCIECH, MATUŁA JACEK",2022-02-06
42,BISKUPA TOMICKIEGO,3,KYĆ KATARZYNA,2018-11-03
43,BOCHEŃSKA,7,BUGAJ MIROSLAW,2023-02-20
44,BOCHEŃSKA,2A,COFFEE BROTHERS SPÓŁKA Z O. O.,2019-10-26
45,BOCHEŃSKA,5/LU1,GUMULIŃSKA EWA,2018-10-10
46,BOCIANA,8,KAPAŁA MACIEJ,2020-07-09
47,BOHATERÓW GETTA,2,TARGOSZ MICHAŁ,2022-06-08
