index,address_1,address_2,name,expiration_date
1,28 LIPCA 1943,9A,NALEPKA TOMASZ,2015-12-08
2,AGATOWA,1,STOLARZ ANNA,2016-08-11
3,ALBATROSÓW,18,"GIBAŁA ANNA, GIBAŁA BEATA",2015-12-31
4,ALEJA 29 LISTOPADA,93,GÓRKA WIESŁAWA,2016-10-16
5,ALEJA 29 LISTOPADA,125,"MIŁASZEWSKA IRENA, MIŁASZEWSKI KRZYSZTOF",2017-02-28
6,ALEJA 29 LISTOPADA,155A,LORENZ MACIEJ,2015-03-31
7,ALEJA 29 LISTOPADA,32D,KASPRZYK JANUSZ,2017-09-08
8,ALEJA 29 LISTOPADA,36/14,WĘDZONY ADAM,2017-07-29
9,ALEJA 29 LISTOPADA,39 B,BP EUROPA SE SPÓŁKA EUROPEJSKA ODDZIAŁ W POLSCE,2016-07-05
10,ALEJA 29 LISTOPADA,57/59,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2016-03-15
11,ALEJA 29 LISTOPADA,57-59,"WIELECKA ALICJA, WIELECKI WIKTOR",2016-09-23
12,ALEJA 29 LISTOPADA,63A,MENTEL JANUSZ,2014-11-14
13,ALEJA 29 LISTOPADA,79A,MENTEL JANUSZ,2014-12-14
14,ALEJA DASZYŃSKIEGO,3,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2016-04-02
15,ALEJA DASZYŃSKIEGO,3,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2017-05-27
16,ALEJA DASZYŃSKIEGO,12/U1,MAŁPKA SPÓŁKA AKCYJNA,2017-03-31
17,ALEJA DEMBOWSKIEGO,9,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2016-12-10
18,ALEJA GEN. BORA- KOMOROWSKIEGO,4,PERNET JACEK,2017-02-09
19,ALEJA GEN. BORA- KOMOROWSKIEGO,37,"REAL,- SPÓŁKA Z O.O. I SPÓŁKA SPÓŁKA KOMANDYTOWA",2015-12-06
20,ALEJA GEN. BORA- KOMOROWSKIEGO,37,ROSSMANN SUPERMARKETY DROGERYJNE POLSKA SPÓŁKA Z O.O.,2017-06-08
21,ALEJA GEN. BORA- KOMOROWSKIEGO,39,BP EUROPA SE ODDZIAŁ W POLSCE,2014-12-11
22,ALEJA GENERAŁA ANDERSA,31K,"KWAŚNIEWSKA EWA, WOJDYGA TOMASZ",2016-09-30
23,ALEJA JANA PAWŁA II,15,LEWIATAN MARKET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚĆIA,2015-07-13
24,ALEJA JANA PAWŁA II,200,STATOIL  FUEL & RETAIL POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2015-04-06
25,ALEJA KIJOWSKA,12,"FIRMA HANDLOWA  EWA WĄCŁAWSKA, MAREK WĄCŁAWSKI SPÓŁKA JAWNA",2017-02-13
26,ALEJA KIJOWSKA,57/LU5,CHORZĘPA JAN,2015-06-05
27,ALEJA KRASIŃSKIEGO,1,HANDLOWA SPÓŁDZIELNIA JUBILAT,2016-07-22
28,ALEJA KRASIŃSKIEGO,8,BABIARSKA KATARZYNA,2017-01-26
29,ALEJA MARSZAŁKA FOCHA,1,"SZCZYPCZYK HALINA, FRANCUZ MAŁGORZATA",2015-06-15
30,ALEJA MODRZEWIOWA,17,HANDLOWA SPÓŁDZIELNIA JUBILAT,2016-07-31
31,ALEJA PŁK BELINY- PRAŻMOWSKIEGO,61,MICHNIAK SZYMON,2015-04-30
32,ALEJA POKOJU,14,CZEKAJEWSKI ADAM,2017-02-25
33,ALEJA POKOJU,14,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2017-02-03
34,ALEJA POKOJU,20,PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2016-04-02
35,ALEJA POKOJU,33,EKWI B.W.POLAŃSCY SPÓŁKA JAWNA,2015-06-01
36,ALEJA POKOJU,33,PODWAWELSKA SPÓŁDZIELNIA SPOZYWCÓW,2016-03-15
37,ALEJA POKOJU,44,CARREFOUR POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2016-09-11
38,ALEJA POKOJU,44,ROSSMANN SUPERMARKETY DROGERYJNE POLSKA SPÓŁKA Z O.O.,2017-06-24
39,ALEJA POKOJU,65,SHELL POLSKA SPÓŁKA  Z O.O.,2016-06-23
40,ALEJA POKOJU,67,REAL SPÓŁKA Z O.O. I SPÓŁKA SPÓŁKA KOMANDYTOWA,2016-12-16
41,ALEJA POKOJU,67,AUCHAN POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2017-09-23
42,ALEJA POKOJU,67,ROSSMANN SUPERMARKETY DROGERYJNE POLSKA SPÓŁKA Z O.O.,2017-06-08
43,ALEJA POKOJU,91,LOTOS PALIWA SPÓŁKA Z O.O.,2015-11-05
44,ALEJA SŁOWACKIEGO,3,GADOCHA MAREK,2017-01-17
45,ALEJA SŁOWACKIEGO,64,MEGA SPÓŁKA Z O.O.,2016-07-03
46,ALEJA SŁOWACKIEGO,11B,WITEK LESZEK,2015-05-12
47,ALEJA SOLIDARNOŚCI,11,SPOŁEM POWSZECHNA SPÓŁDZIELNIA SPOŻYWCÓW NOWA HUTA W KRAKOWIE,2017-02-21
48,ALEKSANDRY,3A,MOTYKA PAWEŁ,2017-06-03
49,ARCYBISKUPA FELIŃSKIEGO,20,GWÓŹDŹ SŁAWOMIR,2016-03-21
50,ARCYBISKUPA FELIŃSKIEGO,29,KOWALCZYK MARIA,2015-01-12
51,ARCYBISKUPA FELIŃSKIEGO,33 lok.U1,KRAKOWSKI TOMASZ,2015-06-07
52,ARMII KRAJOWEJ,10,STATOIL FUEL & RETAIL POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2015-10-15
53,ARMII KRAJOWEJ,19,SOBIESŁAW ZASADA IMPORT WIN SP. Z O.O.,2017-09-10
54,ARMII KRAJOWEJ,77,GARLEJ LESZEK,2016-01-13
55,ARMII KRAJOWEJ,77,MONOLITH TRADING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2017-09-23
56,ARMII KRAJOWEJ,97/3,POPIOŁEK-POKUTYCKA EWELINA,2016-10-08
57,ARMII KRAJOWEJ,21A,POLSKI KONCERN NAFTOWY ORLEN SPÓŁKA AKCYJNA,2016-03-14
58,ASNYKA,7,VINI E AFFINI SPÓŁKA Z O.O.,2017-03-27
59,ASTRONAUTÓW,5,KUCHARSKA LUCYNA,2015-08-18
60,AUGUSTIAŃSKA,3,SUDER BARTŁOMIEJ,2016-10-15
61,BAJANA,8,"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ZACHĘTA ZBIGNIEW KALETA, ADAM KALETA SPÓŁKA JAWNA",2017-09-07
62,BAJECZNA,4/lok. U,CHUCHRO ELIZA,2017-06-09
63,BALICKA,16,MARKET PUNKT 4 PL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2017-02-20
64,BALICKA,18,HYNEK BOGUMIŁA,2017-03-03
65,BALICKA,18,FILEK MARTA,2016-04-14
66,BALICKA,18,WŁOCH MARTA,2016-07-03
67,BALICKA,44,TAŃCULA KONRAD,2016-12-05
68,BALICKA,56,EUROCASH SPÓŁKA AKCYJNA,2015-03-01
69,BALICKA,157,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2017-01-16
70,BALICKA,252,KOSMACZ PAWEŁ,2017-08-24
71,BALICKA,125A,PIOTR GORAJ,2015-07-31
72,BALICKA,14 A/5,"TUCZYŃSKA ANNA, TUCZYŃSKI GRZEGORZ",2016-10-11
73,BALICKA,18 D,"DZIADOWIEC JOLANTA, DZIADOWIEC ANDRZEJ",2016-08-29
74,BAŁUCKIEGO,9 A,"FIRMA HANDLOWA EWA WĄCŁAWSKA, MAREK WĄCŁAWSKI SPÓŁKA JAWNA",2017-02-06
75,BARBARY,3,MYTNIK BARBARA,2014-11-16
76,BARBARY,3,MYTNIK BARABARA,2016-02-04
77,BATALIONÓW CHŁOPSKICH,2A,STAŃCZYK TERESA,2017-05-27
78,BAZAROWA,1,EUROCASH  SPÓŁKA AKCYJNA,2017-01-20
79,BENEDYKTYŃSKA,37,BENEDICTUS MEMES SPÓŁKA Z O.O.,2016-07-02
80,BESKIDZKA,29,JÓZKOWICZ MARIA,2016-12-16
81,BESKIDZKA,30,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2016-02-07
82,BESKIDZKA,30,AD - SYSTEM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2017-08-31
83,BESKIDZKA,22A,"AURORA,MACIEJ JOJCZYK,RAFAŁ NOGA SPÓŁKA JAWNA",2017-05-18
84,BIAŁOPRĄDNICKA,21,ROJARLEAS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2016-02-17
85,BIAŁOPRĄDNICKA,24A,NIGBOROWICZ SŁAWOMIR,2016-03-28
86,BIAŁORUSKA,10 B,KNET STANISŁAW,2015-04-19
87,BIAŁORUSKA,7 paw.15,BALAWEJDER BOGDAN,2016-04-15
88,BIAŁORUSKA,7 paw.39,MEJER TADEUSZ,2017-04-16
89,BIAŁORUSKA,8a,SZCZĘPOWICZ MARIUSZ,2015-06-11
90,BIAŁORUSKA,paw.nr 9,PAWLIK PIOTR,2014-10-23
91,BIEŃCZYCKA,7,KORPAŁA DOMINIK,2016-11-10
92,BIEŃCZYCKA,168,SAMBA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2015-07-10
93,BIEŃCZYCKI PLAC TARGOWY,29,KOTNIS JADWIGA,2015-04-26
94,BIEŃCZYCKI PLAC TARGOWY,paw.14,"CHRAPEK KRYSTIAN, PRAŻUCH KRZYSZTOF",2017-03-30
95,BIEŃCZYCKI PLAC TARGOWY,paw.26,MCKIBBIN KIRA,2017-04-28
96,BIEŻANOWSKA,30,PAWLIK PIOTR,2017-07-15
97,BIEŻANOWSKA,39,MICHALIK JAN,2016-11-14
98,BIEŻANOWSKA,77,ŻARÓW ADRIAN,2016-03-24
99,BIEŻANOWSKA,303,"NOWAK KATARZYNA, NOWAK ARTUR",2016-12-31
100,BIEŻANOWSKA,311,CHROSTEK TOMASZ,2016-03-27
101,BIEŻANOWSKA,252A lok.2,P & M SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2017-03-06
102,BIEŻANOWSKA,78E,BUŁKA GRZEGORZ,2016-12-31
103,BIEŻANOWSKA,78G,CZURŁOWSKI RYSZARD,2016-10-21
