index,address_1,address_2,name,expiration_date
1,RYNEK GŁÓWNY,19,CAFE RYNEK SPÓŁKA Z O. O.,2019-11-30
2,BOJKI,4/16,"ZALEJSKI WIESŁAW, TRAN VAN MAGDALENA",2023-04-12
3,STAROWIŚLNA,6,NGUYEN THI NGOC ANH,2022-03-20
4,BELWEDERCZYKÓW,3,SYLWIA STYL G. TAŁACH SPÓŁKA JAWNA,2018-08-31
5,KRUPNICZA,26,"DYNIA CAFE BAR KLIMEK, ŁODZIŃSKI SPÓŁKA JAWNA",2018-06-13
6,GRABOWSKIEGO,6/2,DO QUANG HAI,2018-07-11
7,GRABOWSKIEGO,8/9,SZUMILAS ARTUR,2018-07-03
8,PAPIERNICZA,3,DONIMIRSKI JERZY,2018-09-18
9,OGRODOWA,10,PURO HOTEL KRAKÓW SP. Z O.O.,2018-08-11
10,PLAC MATEJKI,6,BRANNY - WARCHOŁ MAŁGORZATA,2018-10-06
11,WĄSKA,2,ZALEWAJKA BIENIEK SPÓŁKA JAWNA,2018-08-31
12,SŁAWKOWSKA,11,4 ENTERTAINMENT SP. Z O.O. SP. KOM.,2018-09-01
13,KARMELICKA,9,"MIKITA IWONA, SAWCZYN KATARZYNA",2018-09-30
14,STOLARSKA,6,CIBA MARCIN,2018-10-15
15,PLAC WOLNICA,9/13,HUBICKI DOMINIK,2018-10-10
16,JÓZEFA,8,ŁUCZYŃSKA AGNIESZKA,2018-11-19
17,MIKOŁAJSKA,3,ELTRINGHAM PATRYCJA,2018-10-20
18,KALWARYJSKA,25,VAN THINH PHAN,2018-09-05
19,DOKTORA LUDWIKA ZAMENHOFA,6/1A,ANUBIS POLSKA SPÓŁKA Z O. O.,2018-09-03
20,SZEWSKA,4,CONEKT SN SPÓŁKA Z O. O.,2018-09-30
21,MIODOWA,7,TROUNG ANH DINH,2018-10-10
22,BRODZIŃSKIEGO,8,FIRSOWICZ JOANNA,2018-10-10
23,STAWOWA,61,RESTAURACJA BRONOWICE SPÓŁKA Z O. O. SPÓLKA KOMANDYTOWA,2018-12-05
24,MIKOŁAJSKA,20,WOŻNIAK RYSZARD,2018-10-15
25,ŁOBZOWSKA,3,BBCK SPÓŁKA Z O. O.,2018-11-04
26,ŚWIĘTEGO TOMASZA,30/2,KOZAKIEWICZ IWONA,2018-12-31
27,BISKUPA TOMICKIEGO,3,KYĆ KATARZYNA,2018-11-03
28,KRUPNICZA,22,GREEN WAY KRAKÓW SPÓŁKA Z O. O.,2018-11-14
29,ŁAGIEWNICKA,50C,SAPETA STEFAN,2018-12-19
30,MURARSKA,13,NGUYEN TUAN ANH,2018-11-13
31,JUGOWICKA,10C,LABORATORIUM KOSMETYKÓW NATURALNYCH FARMONA SPÓŁKA Z O. O.,2018-11-09
32,JAGIELLOŃSKA,6/6A,NOWAK PAWEŁ,2018-11-13
33,OSIEDLE SZKOLNE,12,"MAŚLAK ZOFIA, KRAKOWSKI KRZYSZTOF",2019-01-13
34,EMAUS,28B,KONOPKA KRYSTYNA,2018-11-04
35,RACIBORSKA,17/P11,"WALCZY MAGDALENA, NAŚCISZEWSKI JAROSŁAW",2018-11-06
36,SŁAWKOWSKA,6,CARPE KRAKÓW SPÓŁKA Z O. O.,2018-11-30
37,BARSKA,2,"FIRMA BUDOWLANA STAMBUD MAŁGORZATA MRÓZ, STANISŁAW MRÓZ SPÓŁKA JAWNA",2018-07-09
38,ZWIERZYNIECKA,29,BUGAJSKI ROMAN,2019-01-19
39,SZEROKA,20,ŁADOCHA MAGDALENA,2019-02-28
40,PIASTOWSKA,20,PIKUŁA JAN,2018-12-31
41,KSIĘDZA ŚCIEGIENNEGO,49A,GRZESIAK ELŻBIETA,2018-12-19
42,MIODOWA,7,"DZIAŁOWY SYLWIA, DZIAŁOWY PIOTR",2018-12-05
43,KONECZNEGO,6/U18,RACHTAN-GROCHAL MAŁGORZATA,2018-12-04
44,STRADOMSKA,1,MAJ PAWEŁ,2018-12-31
45,ŚWIĘTEJ GERTRUDY,6,RT HOTELS S. A.,2018-12-14
46,MIKOŁAJSKA,5,"FILEWICZ KAROLINA, FILEWICZ KATARZYNA",2018-12-31
47,REYMONTA,11,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLOŃSKIEGO BRATNIAK,2019-04-28
48,PRZEMYSŁOWA,4 lok. 470,FATYGA SYLWIA,2019-03-20
49,PLAC NOWY,9,"GRUPA A & G PAJDA KLESYK SPÓŁKA JAWNA, .",2019-01-21
50,SZEROKA,7-8,"LEŚNIAK MAŁGORZATA, LEŚNIAK MICHAŁ",2019-01-27
51,PLAC SZCZEPAŃSKI,2,GRUPA A & G PAJDA KLESYK SPÓŁKA JAWNA,2019-01-21
52,WARSZAWSKA,15,LOCH NESS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2018-10-09
53,ŚWIĘTEGO JANA,10,PIĘKOŚ ZENON,2018-06-18
54,KANONICZA,11,BONA MEDIA SPÓŁKA Z O. O.,2019-02-13
55,DOBREGO PASTERZA,99,ŚWIADEK TOMASZ,2019-03-10
56,RYNEK GŁÓWNY,6,B-BAR SPÓŁKA Z O. O.,2019-04-23
